date,Hour,ad_mwh
8/19/2015,21,1157
8/19/2015,22,1129
8/19/2015,23,1032
8/19/2015,24,933
8/20/2015,1,856
8/20/2015,2,812
8/20/2015,3,782
8/20/2015,4,779
8/20/2015,5,789
8/20/2015,6,858
8/20/2015,7,970
8/20/2015,8,1050
8/20/2015,9,1080
8/20/2015,10,1091
8/20/2015,11,1101
8/20/2015,12,1110
8/20/2015,13,1109
8/20/2015,14,1116
8/20/2015,15,1125
8/20/2015,16,1127
8/20/2015,17,1137
8/20/2015,18,1129
8/20/2015,19,1094
8/20/2015,20,1053
8/20/2015,21,1062
8/20/2015,22,1043
8/20/2015,23,962
8/20/2015,24,883
8/21/2015,1,805
8/21/2015,2,775
8/21/2015,3,754
8/21/2015,4,752
8/21/2015,5,783
8/21/2015,6,848
8/21/2015,7,974
8/21/2015,8,1060
8/21/2015,9,1102
8/21/2015,10,1123
8/21/2015,11,1155
8/21/2015,12,1157
8/21/2015,13,1167
8/21/2015,14,1168
8/21/2015,15,1170
8/21/2015,16,1164
8/21/2015,17,1166
8/21/2015,18,1152
8/21/2015,19,1103
8/21/2015,20,1068
8/21/2015,21,1077
8/21/2015,22,1061
8/21/2015,23,990
8/21/2015,24,923
8/22/2015,1,852
8/22/2015,2,820
8/22/2015,3,804
8/22/2015,4,790
8/22/2015,5,784
8/22/2015,6,803
8/22/2015,7,817
8/22/2015,8,863
8/22/2015,9,953
8/22/2015,10,979
8/22/2015,11,1040
8/22/2015,12,1058
8/22/2015,13,1065
8/22/2015,14,1058
8/22/2015,15,1054
8/22/2015,16,1037
8/22/2015,17,1053
8/22/2015,18,1050
8/22/2015,19,1034
8/22/2015,20,1028
8/22/2015,21,1038
8/22/2015,22,1030
8/22/2015,23,972
8/22/2015,24,912
8/23/2015,1,859
8/23/2015,2,823
8/23/2015,3,793
8/23/2015,4,793
8/23/2015,5,783
8/23/2015,6,795
8/23/2015,7,803
8/23/2015,8,836
8/23/2015,9,898
8/23/2015,10,975
8/23/2015,11,1009
8/23/2015,12,1042
8/23/2015,13,1058
8/23/2015,14,1056
8/23/2015,15,1052
8/23/2015,16,1056
8/23/2015,17,1068
8/23/2015,18,1079
8/23/2015,19,1076
8/23/2015,20,1056
8/23/2015,21,1087
8/23/2015,22,1057
8/23/2015,23,996
8/23/2015,24,915
8/24/2015,1,843
8/24/2015,2,811
8/24/2015,3,796
8/24/2015,4,788
8/24/2015,5,807
8/24/2015,6,873
8/24/2015,7,977
8/24/2015,8,1067
8/24/2015,9,1079
8/24/2015,10,1080
8/24/2015,11,1110
8/24/2015,12,1132
8/24/2015,13,1124
8/24/2015,14,1145
8/24/2015,15,1143
8/24/2015,16,1143
8/24/2015,17,1162
8/24/2015,18,1182
8/24/2015,19,1140
8/24/2015,20,1100
8/24/2015,21,1118
8/24/2015,22,1089
8/24/2015,23,1004
8/24/2015,24,912
8/25/2015,1,850
8/25/2015,2,809
8/25/2015,3,794
8/25/2015,4,786
8/25/2015,5,800
8/25/2015,6,865
8/25/2015,7,966
8/25/2015,8,1063
8/25/2015,9,1116
8/25/2015,10,1147
8/25/2015,11,1150
8/25/2015,12,1183
8/25/2015,13,1196
8/25/2015,14,1212
8/25/2015,15,1197
8/25/2015,16,1207
8/25/2015,17,1208
8/25/2015,18,1144
8/25/2015,19,1101
8/25/2015,20,1071
8/25/2015,21,1084
8/25/2015,22,1050
8/25/2015,23,962
8/25/2015,24,878
8/26/2015,1,813
8/26/2015,2,772
8/26/2015,3,749
8/26/2015,4,744
8/26/2015,5,751
8/26/2015,6,819
8/26/2015,7,932
8/26/2015,8,1021
8/26/2015,9,1073
8/26/2015,10,1107
8/26/2015,11,1131
8/26/2015,12,1154
8/26/2015,13,1167
8/26/2015,14,1176
8/26/2015,15,1184
8/26/2015,16,1176
8/26/2015,17,1180
8/26/2015,18,1171
8/26/2015,19,1129
8/26/2015,20,1092
8/26/2015,21,1106
8/26/2015,22,1070
8/26/2015,23,971
8/26/2015,24,891
8/27/2015,1,823
8/27/2015,2,783
8/27/2015,3,759
8/27/2015,4,748
8/27/2015,5,772
8/27/2015,6,838
8/27/2015,7,940
8/27/2015,8,1046
8/27/2015,9,1081
8/27/2015,10,1119
8/27/2015,11,1142
8/27/2015,12,1166
8/27/2015,13,1183
8/27/2015,14,1200
8/27/2015,15,1210
8/27/2015,16,1209
8/27/2015,17,1210
8/27/2015,18,1200
8/27/2015,19,1148
8/27/2015,20,1116
8/27/2015,21,1132
8/27/2015,22,1091
8/27/2015,23,1000
8/27/2015,24,921
8/28/2015,1,855
8/28/2015,2,810
8/28/2015,3,784
8/28/2015,4,792
8/28/2015,5,806
8/28/2015,6,882
8/28/2015,7,1025
8/28/2015,8,1108
8/28/2015,9,1158
8/28/2015,10,1188
8/28/2015,11,1217
8/28/2015,12,1217
8/28/2015,13,1221
8/28/2015,14,1238
8/28/2015,15,1238
8/28/2015,16,1211
8/28/2015,17,1202
8/28/2015,18,1193
8/28/2015,19,1138
8/28/2015,20,1109
8/28/2015,21,1111
8/28/2015,22,1087
8/28/2015,23,1019
8/28/2015,24,946
8/29/2015,1,882
8/29/2015,2,842
8/29/2015,3,821
8/29/2015,4,803
8/29/2015,5,813
8/29/2015,6,834
8/29/2015,7,868
8/29/2015,8,917
8/29/2015,9,989
8/29/2015,10,1057
8/29/2015,11,1082
8/29/2015,12,1058
8/29/2015,13,1024
8/29/2015,14,952
8/29/2015,15,958
8/29/2015,16,961
8/29/2015,17,966
8/29/2015,18,971
8/29/2015,19,992
8/29/2015,20,994
8/29/2015,21,1015
8/29/2015,22,985
8/29/2015,23,942
8/29/2015,24,883
8/30/2015,1,823
8/30/2015,2,792
8/30/2015,3,762
8/30/2015,4,755
8/30/2015,5,749
8/30/2015,6,751
8/30/2015,7,793
8/30/2015,8,815
8/30/2015,9,885
8/30/2015,10,945
8/30/2015,11,983
8/30/2015,12,1003
8/30/2015,13,1020
8/30/2015,14,1017
8/30/2015,15,1007
8/30/2015,16,1012
8/30/2015,17,1013
8/30/2015,18,1030
8/30/2015,19,1038
8/30/2015,20,1043
8/30/2015,21,1049
8/30/2015,22,1031
8/30/2015,23,970
8/30/2015,24,882
8/31/2015,1,836
8/31/2015,2,793
8/31/2015,3,778
8/31/2015,4,769
8/31/2015,5,795
8/31/2015,6,862
8/31/2015,7,983
8/31/2015,8,1079
8/31/2015,9,1122
8/31/2015,10,1156
8/31/2015,11,1180
8/31/2015,12,1181
8/31/2015,13,1187
8/31/2015,14,1178
8/31/2015,15,1168
8/31/2015,16,1159
8/31/2015,17,1158
8/31/2015,18,1159
8/31/2015,19,1142
8/31/2015,20,1116
8/31/2015,21,1123
8/31/2015,22,1086
8/31/2015,23,994
8/31/2015,24,914
9/1/2015,1,857
9/1/2015,2,821
9/1/2015,3,795
9/1/2015,4,798
9/1/2015,5,816
9/1/2015,6,877
9/1/2015,7,1005
9/1/2015,8,1093
9/1/2015,9,1145
9/1/2015,10,1155
9/1/2015,11,1180
9/1/2015,12,1189
9/1/2015,13,1179
9/1/2015,14,1178
9/1/2015,15,1167
9/1/2015,16,1144
9/1/2015,17,1145
9/1/2015,18,1109
9/1/2015,19,1077
9/1/2015,20,1073
9/1/2015,21,1078
9/1/2015,22,1031
9/1/2015,23,948
9/1/2015,24,859
9/2/2015,1,797
9/2/2015,2,756
9/2/2015,3,748
9/2/2015,4,737
9/2/2015,5,750
9/2/2015,6,823
9/2/2015,7,947
9/2/2015,8,1027
9/2/2015,9,1061
9/2/2015,10,1084
9/2/2015,11,1093
9/2/2015,12,1106
9/2/2015,13,1112
9/2/2015,14,1109
9/2/2015,15,1097
9/2/2015,16,1091
9/2/2015,17,1082
9/2/2015,18,1079
9/2/2015,19,1043
9/2/2015,20,1033
9/2/2015,21,1061
9/2/2015,22,1021
9/2/2015,23,934
9/2/2015,24,847
9/3/2015,1,781
9/3/2015,2,747
9/3/2015,3,729
9/3/2015,4,725
9/3/2015,5,749
9/3/2015,6,815
9/3/2015,7,948
9/3/2015,8,1026
9/3/2015,9,1066
9/3/2015,10,1086
9/3/2015,11,1086
9/3/2015,12,1096
9/3/2015,13,1096
9/3/2015,14,1102
9/3/2015,15,1078
9/3/2015,16,1076
9/3/2015,17,1073
9/3/2015,18,1057
9/3/2015,19,1036
9/3/2015,20,1036
9/3/2015,21,1057
9/3/2015,22,1013
9/3/2015,23,937
9/3/2015,24,855
9/4/2015,1,793
9/4/2015,2,752
9/4/2015,3,737
9/4/2015,4,725
9/4/2015,5,754
9/4/2015,6,834
9/4/2015,7,980
9/4/2015,8,1068
9/4/2015,9,1119
9/4/2015,10,1136
9/4/2015,11,1145
9/4/2015,12,1138
9/4/2015,13,1118
9/4/2015,14,1131
9/4/2015,15,1111
9/4/2015,16,1101
9/4/2015,17,1089
9/4/2015,18,1084
9/4/2015,19,1055
9/4/2015,20,1044
9/4/2015,21,1063
9/4/2015,22,1024
9/4/2015,23,964
9/4/2015,24,896
9/5/2015,1,841
9/5/2015,2,793
9/5/2015,3,773
9/5/2015,4,777
9/5/2015,5,781
9/5/2015,6,756
9/5/2015,7,782
9/5/2015,8,836
9/5/2015,9,947
9/5/2015,10,1001
9/5/2015,11,1025
9/5/2015,12,1036
9/5/2015,13,1029
9/5/2015,14,1009
9/5/2015,15,986
9/5/2015,16,968
9/5/2015,17,976
9/5/2015,18,999
9/5/2015,19,999
9/5/2015,20,1010
9/5/2015,21,1016
9/5/2015,22,980
9/5/2015,23,944
9/5/2015,24,879
9/6/2015,1,830
9/6/2015,2,793
9/6/2015,3,782
9/6/2015,4,774
9/6/2015,5,765
9/6/2015,6,780
9/6/2015,7,812
9/6/2015,8,844
9/6/2015,9,917
9/6/2015,10,977
9/6/2015,11,1010
9/6/2015,12,1002
9/6/2015,13,1024
9/6/2015,14,1011
9/6/2015,15,1001
9/6/2015,16,983
9/6/2015,17,984
9/6/2015,18,999
9/6/2015,19,1021
9/6/2015,20,1036
9/6/2015,21,1028
9/6/2015,22,995
9/6/2015,23,951
9/6/2015,24,878
9/7/2015,1,833
9/7/2015,2,792
9/7/2015,3,785
9/7/2015,4,772
9/7/2015,5,725
9/7/2015,6,788
9/7/2015,7,855
9/7/2015,8,867
9/7/2015,9,941
9/7/2015,10,993
9/7/2015,11,1032
9/7/2015,12,1054
9/7/2015,13,1057
9/7/2015,14,1052
9/7/2015,15,1052
9/7/2015,16,1043
9/7/2015,17,1046
9/7/2015,18,1066
9/7/2015,19,1064
9/7/2015,20,1064
9/7/2015,21,1092
9/7/2015,22,1047
9/7/2015,23,914
9/7/2015,24,885
9/8/2015,1,817
9/8/2015,2,791
9/8/2015,3,776
9/8/2015,4,771
9/8/2015,5,787
9/8/2015,6,863
9/8/2015,7,995
9/8/2015,8,1086
9/8/2015,9,1133
9/8/2015,10,1146
9/8/2015,11,1168
9/8/2015,12,1181
9/8/2015,13,1187
9/8/2015,14,1188
9/8/2015,15,1199
9/8/2015,16,1204
9/8/2015,17,1194
9/8/2015,18,1186
9/8/2015,19,1113
9/8/2015,20,1104
9/8/2015,21,1123
9/8/2015,22,1067
9/8/2015,23,975
9/8/2015,24,876
9/9/2015,1,811
9/9/2015,2,777
9/9/2015,3,743
9/9/2015,4,745
9/9/2015,5,755
9/9/2015,6,833
9/9/2015,7,961
9/9/2015,8,1050
9/9/2015,9,1089
9/9/2015,10,1102
9/9/2015,11,1128
9/9/2015,12,1142
9/9/2015,13,1157
9/9/2015,14,1165
9/9/2015,15,1168
9/9/2015,16,1165
9/9/2015,17,1166
9/9/2015,18,1154
9/9/2015,19,1120
9/9/2015,20,1109
9/9/2015,21,1129
9/9/2015,22,1060
9/9/2015,23,971
9/9/2015,24,884
9/10/2015,1,828
9/10/2015,2,784
9/10/2015,3,764
9/10/2015,4,756
9/10/2015,5,768
9/10/2015,6,838
9/10/2015,7,964
9/10/2015,8,1040
9/10/2015,9,1093
9/10/2015,10,1113
9/10/2015,11,1141
9/10/2015,12,1160
9/10/2015,13,1173
9/10/2015,14,1187
9/10/2015,15,1179
9/10/2015,16,1181
9/10/2015,17,1180
9/10/2015,18,1166
9/10/2015,19,1123
9/10/2015,20,1115
9/10/2015,21,1130
9/10/2015,22,1074
9/10/2015,23,981
9/10/2015,24,893
9/11/2015,1,829
9/11/2015,2,786
9/11/2015,3,759
9/11/2015,4,755
9/11/2015,5,774
9/11/2015,6,853
9/11/2015,7,980
9/11/2015,8,1094
9/11/2015,9,1139
9/11/2015,10,1188
9/11/2015,11,1214
9/11/2015,12,1242
9/11/2015,13,1241
9/11/2015,14,1263
9/11/2015,15,1267
9/11/2015,16,1259
9/11/2015,17,1264
9/11/2015,18,1245
9/11/2015,19,1181
9/11/2015,20,1147
9/11/2015,21,1154
9/11/2015,22,1096
9/11/2015,23,1029
9/11/2015,24,949
9/12/2015,1,883
9/12/2015,2,837
9/12/2015,3,807
9/12/2015,4,797
9/12/2015,5,794
9/12/2015,6,810
9/12/2015,7,841
9/12/2015,8,894
9/12/2015,9,971
9/12/2015,10,1035
9/12/2015,11,1083
9/12/2015,12,1104
9/12/2015,13,1107
9/12/2015,14,1103
9/12/2015,15,1098
9/12/2015,16,1098
9/12/2015,17,1106
9/12/2015,18,1107
9/12/2015,19,1086
9/12/2015,20,1091
9/12/2015,21,1099
9/12/2015,22,1051
9/12/2015,23,993
9/12/2015,24,925
9/13/2015,1,868
9/13/2015,2,788
9/13/2015,3,789
9/13/2015,4,779
9/13/2015,5,795
9/13/2015,6,804
9/13/2015,7,829
9/13/2015,8,878
9/13/2015,9,955
9/13/2015,10,1023
9/13/2015,11,1051
9/13/2015,12,1062
9/13/2015,13,1052
9/13/2015,14,1048
9/13/2015,15,1042
9/13/2015,16,1020
9/13/2015,17,1036
9/13/2015,18,1049
9/13/2015,19,1046
9/13/2015,20,1077
9/13/2015,21,1094
9/13/2015,22,1050
9/13/2015,23,958
9/13/2015,24,890
9/14/2015,1,821
9/14/2015,2,792
9/14/2015,3,768
9/14/2015,4,744
9/14/2015,5,732
9/14/2015,6,814
9/14/2015,7,945
9/14/2015,8,1037
9/14/2015,9,1064
9/14/2015,10,1080
9/14/2015,11,1090
9/14/2015,12,1092
9/14/2015,13,1091
9/14/2015,14,1082
9/14/2015,15,1075
9/14/2015,16,1063
9/14/2015,17,1070
9/14/2015,18,1072
9/14/2015,19,1071
9/14/2015,20,1080
9/14/2015,21,1088
9/14/2015,22,1048
9/14/2015,23,967
9/14/2015,24,896
9/15/2015,1,840
9/15/2015,2,805
9/15/2015,3,790
9/15/2015,4,787
9/15/2015,5,805
9/15/2015,6,890
9/15/2015,7,1029
9/15/2015,8,1110
9/15/2015,9,1133
9/15/2015,10,1146
9/15/2015,11,1173
9/15/2015,12,1169
9/15/2015,13,1168
9/15/2015,14,1165
9/15/2015,15,1152
9/15/2015,16,1150
9/15/2015,17,1130
9/15/2015,18,1147
9/15/2015,19,1135
9/15/2015,20,1154
9/15/2015,21,1138
9/15/2015,22,1089
9/15/2015,23,1005
9/15/2015,24,916
9/16/2015,1,845
9/16/2015,2,816
9/16/2015,3,799
9/16/2015,4,794
9/16/2015,5,819
9/16/2015,6,882
9/16/2015,7,988
9/16/2015,8,1081
9/16/2015,9,1107
9/16/2015,10,1097
9/16/2015,11,1108
9/16/2015,12,1117
9/16/2015,13,1111
9/16/2015,14,1118
9/16/2015,15,1111
9/16/2015,16,1095
9/16/2015,17,1094
9/16/2015,18,1087
9/16/2015,19,1069
9/16/2015,20,1090
9/16/2015,21,1096
9/16/2015,22,1041
9/16/2015,23,954
9/16/2015,24,856
9/17/2015,1,799
9/17/2015,2,763
9/17/2015,3,746
9/17/2015,4,741
9/17/2015,5,754
9/17/2015,6,830
9/17/2015,7,979
9/17/2015,8,1061
9/17/2015,9,1090
9/17/2015,10,1096
9/17/2015,11,1107
9/17/2015,12,1113
9/17/2015,13,1117
9/17/2015,14,1113
9/17/2015,15,1106
9/17/2015,16,1091
9/17/2015,17,1087
9/17/2015,18,1105
9/17/2015,19,1093
9/17/2015,20,1104
9/17/2015,21,1095
9/17/2015,22,1038
9/17/2015,23,947
9/17/2015,24,860
9/18/2015,1,797
9/18/2015,2,757
9/18/2015,3,741
9/18/2015,4,737
9/18/2015,5,772
9/18/2015,6,876
9/18/2015,7,1025
9/18/2015,8,1117
9/18/2015,9,1156
9/18/2015,10,1158
9/18/2015,11,1160
9/18/2015,12,1176
9/18/2015,13,1181
9/18/2015,14,1179
9/18/2015,15,1149
9/18/2015,16,1137
9/18/2015,17,1149
9/18/2015,18,1140
9/18/2015,19,1125
9/18/2015,20,1117
9/18/2015,21,1108
9/18/2015,22,1069
9/18/2015,23,1000
9/18/2015,24,909
9/19/2015,1,856
9/19/2015,2,818
9/19/2015,3,788
9/19/2015,4,789
9/19/2015,5,780
9/19/2015,6,806
9/19/2015,7,835
9/19/2015,8,896
9/19/2015,9,984
9/19/2015,10,1039
9/19/2015,11,1061
9/19/2015,12,1057
9/19/2015,13,1064
9/19/2015,14,1037
9/19/2015,15,1036
9/19/2015,16,1039
9/19/2015,17,1034
9/19/2015,18,1038
9/19/2015,19,1039
9/19/2015,20,1061
9/19/2015,21,1062
9/19/2015,22,1028
9/19/2015,23,978
9/19/2015,24,906
9/20/2015,1,855
9/20/2015,2,826
9/20/2015,3,803
9/20/2015,4,789
9/20/2015,5,793
9/20/2015,6,811
9/20/2015,7,843
9/20/2015,8,869
9/20/2015,9,942
9/20/2015,10,1012
9/20/2015,11,1036
9/20/2015,12,1040
9/20/2015,13,1077
9/20/2015,14,1078
9/20/2015,15,1069
9/20/2015,16,1074
9/20/2015,17,1087
9/20/2015,18,1096
9/20/2015,19,1089
9/20/2015,20,1121
9/20/2015,21,1099
9/20/2015,22,1065
9/20/2015,23,967
9/20/2015,24,883
9/21/2015,1,825
9/21/2015,2,785
9/21/2015,3,773
9/21/2015,4,773
9/21/2015,5,796
9/21/2015,6,869
9/21/2015,7,1014
9/21/2015,8,1116
9/21/2015,9,1153
9/21/2015,10,1143
9/21/2015,11,1145
9/21/2015,12,1162
9/21/2015,13,1174
9/21/2015,14,1169
9/21/2015,15,1150
9/21/2015,16,1137
9/21/2015,17,1139
9/21/2015,18,1145
9/21/2015,19,1126
9/21/2015,20,1148
9/21/2015,21,1147
9/21/2015,22,1078
9/21/2015,23,1001
9/21/2015,24,921
9/22/2015,1,844
9/22/2015,2,806
9/22/2015,3,793
9/22/2015,4,781
9/22/2015,5,815
9/22/2015,6,904
9/22/2015,7,1063
9/22/2015,8,1168
9/22/2015,9,1176
9/22/2015,10,1162
9/22/2015,11,1165
9/22/2015,12,1184
9/22/2015,13,1158
9/22/2015,14,1155
9/22/2015,15,1159
9/22/2015,16,1154
9/22/2015,17,1156
9/22/2015,18,1137
9/22/2015,19,1080
9/22/2015,20,1123
9/22/2015,21,1108
9/22/2015,22,1045
9/22/2015,23,949
9/22/2015,24,868
9/23/2015,1,795
9/23/2015,2,762
9/23/2015,3,751
9/23/2015,4,747
9/23/2015,5,774
9/23/2015,6,857
9/23/2015,7,1021
9/23/2015,8,1129
9/23/2015,9,1131
9/23/2015,10,1114
9/23/2015,11,1114
9/23/2015,12,1114
9/23/2015,13,1112
9/23/2015,14,1110
9/23/2015,15,1132
9/23/2015,16,1124
9/23/2015,17,1124
9/23/2015,18,1120
9/23/2015,19,1110
9/23/2015,20,1114
9/23/2015,21,1110
9/23/2015,22,1034
9/23/2015,23,959
9/23/2015,24,856
9/24/2015,1,809
9/24/2015,2,767
9/24/2015,3,750
9/24/2015,4,738
9/24/2015,5,760
9/24/2015,6,842
9/24/2015,7,996
9/24/2015,8,1093
9/24/2015,9,1117
9/24/2015,10,1108
9/24/2015,11,1137
9/24/2015,12,1154
9/24/2015,13,1142
9/24/2015,14,1161
9/24/2015,15,1159
9/24/2015,16,1127
9/24/2015,17,1139
9/24/2015,18,1126
9/24/2015,19,1102
9/24/2015,20,1141
9/24/2015,21,1103
9/24/2015,22,1042
9/24/2015,23,962
9/24/2015,24,872
9/25/2015,1,796
9/25/2015,2,756
9/25/2015,3,734
9/25/2015,4,725
9/25/2015,5,770
9/25/2015,6,855
9/25/2015,7,1017
9/25/2015,8,1128
9/25/2015,9,1157
9/25/2015,10,1159
9/25/2015,11,1171
9/25/2015,12,1174
9/25/2015,13,1164
9/25/2015,14,1154
9/25/2015,15,1146
9/25/2015,16,1132
9/25/2015,17,1125
9/25/2015,18,1131
9/25/2015,19,1111
9/25/2015,20,1129
9/25/2015,21,1120
9/25/2015,22,1058
9/25/2015,23,1016
9/25/2015,24,933
9/26/2015,1,856
9/26/2015,2,813
9/26/2015,3,807
9/26/2015,4,782
9/26/2015,5,797
9/26/2015,6,815
9/26/2015,7,866
9/26/2015,8,913
9/26/2015,9,996
9/26/2015,10,1047
9/26/2015,11,1060
9/26/2015,12,1051
9/26/2015,13,1046
9/26/2015,14,1031
9/26/2015,15,1017
9/26/2015,16,1003
9/26/2015,17,1001
9/26/2015,18,1012
9/26/2015,19,1016
9/26/2015,20,1063
9/26/2015,21,1060
9/26/2015,22,1019
9/26/2015,23,966
9/26/2015,24,898
9/27/2015,1,845
9/27/2015,2,816
9/27/2015,3,801
9/27/2015,4,791
9/27/2015,5,798
9/27/2015,6,821
9/27/2015,7,841
9/27/2015,8,910
9/27/2015,9,982
9/27/2015,10,1033
9/27/2015,11,1053
9/27/2015,12,1058
9/27/2015,13,1055
9/27/2015,14,1031
9/27/2015,15,1024
9/27/2015,16,1020
9/27/2015,17,1024
9/27/2015,18,1052
9/27/2015,19,1075
9/27/2015,20,1117
9/27/2015,21,1097
9/27/2015,22,1062
9/27/2015,23,979
9/27/2015,24,908
9/28/2015,1,844
9/28/2015,2,820
9/28/2015,3,795
9/28/2015,4,805
9/28/2015,5,831
9/28/2015,6,910
9/28/2015,7,1067
9/28/2015,8,1179
9/28/2015,9,1171
9/28/2015,10,1191
9/28/2015,11,1185
9/28/2015,12,1180
9/28/2015,13,1201
9/28/2015,14,1204
9/28/2015,15,1195
9/28/2015,16,1179
9/28/2015,17,1172
9/28/2015,18,1194
9/28/2015,19,1184
9/28/2015,20,1200
9/28/2015,21,1185
9/28/2015,22,1118
9/28/2015,23,1032
9/28/2015,24,931
9/29/2015,1,860
9/29/2015,2,826
9/29/2015,3,803
9/29/2015,4,796
9/29/2015,5,831
9/29/2015,6,897
9/29/2015,7,1027
9/29/2015,8,1129
9/29/2015,9,1124
9/29/2015,10,1114
9/29/2015,11,1145
9/29/2015,12,1127
9/29/2015,13,1140
9/29/2015,14,1152
9/29/2015,15,1128
9/29/2015,16,1142
9/29/2015,17,1133
9/29/2015,18,1135
9/29/2015,19,1120
9/29/2015,20,1130
9/29/2015,21,1128
9/29/2015,22,1047
9/29/2015,23,971
9/29/2015,24,873
9/30/2015,1,797
9/30/2015,2,757
9/30/2015,3,744
9/30/2015,4,733
9/30/2015,5,759
9/30/2015,6,841
9/30/2015,7,1006
9/30/2015,8,1109
9/30/2015,9,1145
9/30/2015,10,1126
9/30/2015,11,1130
9/30/2015,12,1130
9/30/2015,13,1112
9/30/2015,14,1101
9/30/2015,15,1106
9/30/2015,16,1089
9/30/2015,17,1099
9/30/2015,18,1116
9/30/2015,19,1093
9/30/2015,20,1147
9/30/2015,21,1107
9/30/2015,22,1064
9/30/2015,23,972
9/30/2015,24,867
10/1/2015,1,813
10/1/2015,2,767
10/1/2015,3,752
10/1/2015,4,751
10/1/2015,5,775
10/1/2015,6,852
10/1/2015,7,1018
10/1/2015,8,1132
10/1/2015,9,1133
10/1/2015,10,1128
10/1/2015,11,1126
10/1/2015,12,1116
10/1/2015,13,1142
10/1/2015,14,1116
10/1/2015,15,1122
10/1/2015,16,1127
10/1/2015,17,1104
10/1/2015,18,1126
10/1/2015,19,1108
10/1/2015,20,1150
10/1/2015,21,1115
10/1/2015,22,1068
10/1/2015,23,961
10/1/2015,24,871
10/2/2015,1,794
10/2/2015,2,763
10/2/2015,3,737
10/2/2015,4,758
10/2/2015,5,778
10/2/2015,6,858
10/2/2015,7,1047
10/2/2015,8,1171
10/2/2015,9,1191
10/2/2015,10,1195
10/2/2015,11,1226
10/2/2015,12,1206
10/2/2015,13,1196
10/2/2015,14,1184
10/2/2015,15,1183
10/2/2015,16,1185
10/2/2015,17,1169
10/2/2015,18,1171
10/2/2015,19,1180
10/2/2015,20,1162
10/2/2015,21,1120
10/2/2015,22,1090
10/2/2015,23,1019
10/2/2015,24,940
10/3/2015,1,872
10/3/2015,2,837
10/3/2015,3,819
10/3/2015,4,804
10/3/2015,5,807
10/3/2015,6,834
10/3/2015,7,879
10/3/2015,8,944
10/3/2015,9,1014
10/3/2015,10,1053
10/3/2015,11,1069
10/3/2015,12,1075
10/3/2015,13,1055
10/3/2015,14,1040
10/3/2015,15,1031
10/3/2015,16,1016
10/3/2015,17,1018
10/3/2015,18,1020
10/3/2015,19,1040
10/3/2015,20,1078
10/3/2015,21,1064
10/3/2015,22,1021
10/3/2015,23,964
10/3/2015,24,916
10/4/2015,1,849
10/4/2015,2,825
10/4/2015,3,800
10/4/2015,4,787
10/4/2015,5,797
10/4/2015,6,810
10/4/2015,7,847
10/4/2015,8,889
10/4/2015,9,958
10/4/2015,10,976
10/4/2015,11,1038
10/4/2015,12,1043
10/4/2015,13,1044
10/4/2015,14,1043
10/4/2015,15,1045
10/4/2015,16,1036
10/4/2015,17,1052
10/4/2015,18,1064
10/4/2015,19,1096
10/4/2015,20,1137
10/4/2015,21,1111
10/4/2015,22,1074
10/4/2015,23,984
10/4/2015,24,898
10/5/2015,1,832
10/5/2015,2,794
10/5/2015,3,784
10/5/2015,4,792
10/5/2015,5,821
10/5/2015,6,902
10/5/2015,7,1067
10/5/2015,8,1184
10/5/2015,9,1190
10/5/2015,10,1177
10/5/2015,11,1199
10/5/2015,12,1210
10/5/2015,13,1184
10/5/2015,14,1218
10/5/2015,15,1201
10/5/2015,16,1190
10/5/2015,17,1194
10/5/2015,18,1197
10/5/2015,19,1184
10/5/2015,20,1206
10/5/2015,21,1160
10/5/2015,22,1121
10/5/2015,23,1034
10/5/2015,24,924
10/6/2015,1,854
10/6/2015,2,829
10/6/2015,3,807
10/6/2015,4,801
10/6/2015,5,824
10/6/2015,6,906
10/6/2015,7,1014
10/6/2015,8,1112
10/6/2015,9,1130
10/6/2015,10,1150
10/6/2015,11,1146
10/6/2015,12,1136
10/6/2015,13,1150
10/6/2015,14,1145
10/6/2015,15,1111
10/6/2015,16,1105
10/6/2015,17,1117
10/6/2015,18,1129
10/6/2015,19,1154
10/6/2015,20,1175
10/6/2015,21,1151
10/6/2015,22,1067
10/6/2015,23,968
10/6/2015,24,875
10/7/2015,1,808
10/7/2015,2,767
10/7/2015,3,756
10/7/2015,4,743
10/7/2015,5,768
10/7/2015,6,853
10/7/2015,7,1006
10/7/2015,8,1132
10/7/2015,9,1160
10/7/2015,10,1152
10/7/2015,11,1147
10/7/2015,12,1149
10/7/2015,13,1147
10/7/2015,14,1151
10/7/2015,15,1136
10/7/2015,16,1135
10/7/2015,17,1142
10/7/2015,18,1147
10/7/2015,19,1160
10/7/2015,20,1165
10/7/2015,21,1135
10/7/2015,22,1068
10/7/2015,23,984
10/7/2015,24,880
10/8/2015,1,813
10/8/2015,2,777
10/8/2015,3,755
10/8/2015,4,750
10/8/2015,5,765
10/8/2015,6,846
10/8/2015,7,1016
10/8/2015,8,1128
10/8/2015,9,1141
10/8/2015,10,1146
10/8/2015,11,1141
10/8/2015,12,1149
10/8/2015,13,1140
10/8/2015,14,1132
10/8/2015,15,1128
10/8/2015,16,1127
10/8/2015,17,1124
10/8/2015,18,1134
10/8/2015,19,1151
10/8/2015,20,1157
10/8/2015,21,1126
10/8/2015,22,1077
10/8/2015,23,1004
10/8/2015,24,905
10/9/2015,1,824
