date,hour,mwh
8/12/2015,15,-896
8/12/2015,14,-776
8/12/2015,13,-667
8/12/2015,12,-624
8/12/2015,11,-612
8/12/2015,10,-614
8/12/2015,9,-631
8/12/2015,8,-672
8/12/2015,7,-730
8/12/2015,6,-824
8/12/2015,5,-813
8/12/2015,4,-800
8/12/2015,3,-771
8/12/2015,2,-800
8/12/2015,1,-782
8/12/2015,0,-805
8/13/2015,23,-752
8/13/2015,22,-781
8/13/2015,21,-766
8/13/2015,20,-838
8/13/2015,19,-835
8/13/2015,18,-893
8/13/2015,17,-830
8/13/2015,16,-794
8/13/2015,15,-880
8/13/2015,14,-755
8/13/2015,13,-664
8/13/2015,12,-579
8/13/2015,11,-607
8/13/2015,10,-626
8/13/2015,9,-617
8/13/2015,8,-648
8/13/2015,7,-781
8/13/2015,6,-828
8/13/2015,5,-803
8/13/2015,4,-845
8/13/2015,3,-800
8/13/2015,2,-849
8/13/2015,1,-843
8/13/2015,0,-850
8/14/2015,23,-830
8/14/2015,22,-875
8/14/2015,21,-891
8/14/2015,20,-967
8/14/2015,19,-960
8/14/2015,18,-949
8/14/2015,17,-923
8/14/2015,16,-861
8/14/2015,15,-942
8/14/2015,14,-785
8/14/2015,13,-695
8/14/2015,12,-652
8/14/2015,11,-621
8/14/2015,10,-641
8/14/2015,9,-656
8/14/2015,8,-641
8/14/2015,7,-714
8/14/2015,6,-714
8/14/2015,5,-798
8/14/2015,4,-792
8/14/2015,3,-766
8/14/2015,2,-742
8/14/2015,1,-688
8/14/2015,0,-726
8/15/2015,23,-717
8/15/2015,22,-750
8/15/2015,21,-743
8/15/2015,20,-778
8/15/2015,19,-884
8/15/2015,18,-877
8/15/2015,17,-854
8/15/2015,16,-799
8/15/2015,15,-686
8/15/2015,14,-628
8/15/2015,13,-641
8/15/2015,12,-591
8/15/2015,11,-616
8/15/2015,10,-629
8/15/2015,9,-622
8/15/2015,8,-646
8/15/2015,7,-731
8/15/2015,6,-801
8/15/2015,5,-759
8/15/2015,4,-778
